x,y,z
200,200
-500,0,500,0,1,0
-500,0,495,0,1,0
-500,0,490,0,1,0
-500,0,485,0,1,0
-500,0,480,0,1,0
-500,0,475,0,1,0
-500,0,470,0,1,0
-500,0,465,0,1,0
-500,0,460,0,1,0
-500,0,455,0,1,0
-500,0,450,0,1,0
-500,0,445,0,1,0
-500,0,440,0,1,0
-500,0,435,0,1,0
-500,0,430,0,1,0
-500,0,425,0,1,0
-500,0,420,0,1,0
-500,0,415,0,1,0
-500,0,410,0,1,0
-500,0,405,0,1,0
-500,0,400,0,1,0
-500,0,395,0,1,0
-500,0,390,0,1,0
-500,0,385,0,1,0
-500,0,380,0,1,0
-500,0,375,0,1,0
-500,0,370,0,1,0
-500,0,365,0,1,0
-500,0,360,0,1,0
-500,0,355,0,1,0
-500,0,350,0,1,0
-500,0,345,0,1,0
-500,0,340,0,1,0
-500,0,335,0,1,0
-500,0,330,0,1,0
-500,0,325,0,1,0
-500,0,320,0,1,0
-500,0,315,0,1,0
-500,0,310,0,1,0
-500,0,305,0,1,0
-500,0,300,0,1,0
-500,0,295,0,1,0
-500,0,290,0,1,0
-500,0,285,0,1,0
-500,0,280,0,1,0
-500,0,275,0,1,0
-500,0,270,0,1,0
-500,0,265,0,1,0
-500,0,260,0,1,0
-500,0,255,0,1,0
-500,0,250,0,1,0
-500,0,245,0,1,0
-500,0,240,0,1,0
-500,0,235,0,1,0
-500,0,230,0,1,0
-500,0,225,0,1,0
-500,0,220,0,1,0
-500,0,215,0,1,0
-500,0,210,0,1,0
-500,0,205,0,1,0
-500,0,200,0,1,0
-500,0,195,0,1,0
-500,0,190,0,1,0
-500,0,185,0,1,0
-500,0,180,0,1,0
-500,0,175,0,1,0
-500,0,170,0,1,0
-500,0,165,0,1,0
-500,0,160,0,1,0
-500,0,155,0,1,0
-500,0,150,0,1,0
-500,0,145,0,1,0
-500,0,140,0,1,0
-500,0,135,0,1,0
-500,0,130,0,1,0
-500,0,125,0,1,0
-500,0,120,0,1,0
-500,0,115,0,1,0
-500,0,110,0,1,0
-500,0,105,0,1,0
-500,0,100,0,1,0
-500,0,95,0,1,0
-500,0,90,0,1,0
-500,0,85,0,1,0
-500,0,80,0,1,0
-500,0,75,0,1,0
-500,0,70,0,1,0
-500,0,65,0,1,0
-500,0,60,0,1,0
-500,0,55,0,1,0
-500,0,50,0,1,0
-500,0,45,0,1,0
-500,0,40,0,1,0
-500,0,35,0,1,0
-500,0,30,0,1,0
-500,0,25,0,1,0
-500,0,20,0,1,0
-500,0,15,0,1,0
-500,0,10,0,1,0
-500,0,5,0,1,0
-500,0,-0,0,1,0
-500,0,-5,0,1,0
-500,0,-10,0,1,0
-500,0,-15,0,1,0
-500,0,-20,0,1,0
-500,0,-25,0,1,0
-500,0,-30,0,1,0
-500,0,-35,0,1,0
-500,0,-40,0,1,0
-500,0,-45,0,1,0
